,Unnamed: 0,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Y,X
3419,3419,Paris89,48.85594537111257,2.400906200574736,Les Mondes Bohèmes,48.853791379667186,2.399441583592503,French Restaurant,5488235.987424981,-423283.41041026486
3424,3424,Paris89,48.85594537111257,2.400906200574736,Le Sot l'y Laisse,48.85427830584423,2.3955474129270398,French Restaurant,5488337.850840208,-423558.9819517733
3428,3428,Paris89,48.85594537111257,2.400906200574736,Tomato Bistro,48.858453118399545,2.4007906810547537,French Restaurant,5488735.769090905,-423097.87292410585
3430,3430,Paris89,48.85594537111257,2.400906200574736,Café Lino,48.854336341744315,2.3958447000711685,French Restaurant,5488340.620160478,-423536.1687101647
3435,3435,Paris89,48.85594537111257,2.400906200574736,Le 20ème Art,48.85439827294546,2.4005240326431245,French Restaurant,5488289.893916046,-423192.9700461427
3440,3440,Paris89,48.85594537111257,2.400906200574736,Super Café,48.85744000654107,2.401344748321084,French Restaurant,5488616.7296707705,-423076.2656941856
3444,3444,Paris89,48.85594537111257,2.400906200574736,Le Magnolia,48.858991973816615,2.4058733234304284,French Restaurant,5488732.936193655,-422716.3353706177
3445,3445,Paris89,48.85594537111257,2.400906200574736,Les Enfants de la Balle,48.85306890213458,2.3971034225170444,French Restaurant,5488184.733014718,-423467.7989373775
3449,3449,Paris89,48.85594537111257,2.400906200574736,L'office,48.856499353281485,2.394664843056893,French Restaurant,5488594.74005418,-423582.06156937615
3452,3452,Paris89,48.85594537111257,2.400906200574736,Le Colibri,48.85660266922093,2.394557775971671,French Restaurant,5488607.502329037,-423587.9600617568
3459,3459,Paris89,48.85594537111257,2.400906200574736,Lou Tiap,48.85837846231437,2.40066495574382,French Restaurant,5488729.046321203,-423108.45434211113
3477,3477,Paris90,48.85712707274071,2.4115497352962625,Le Magnolia,48.858991973816615,2.4058733234304284,French Restaurant,5488732.936193655,-422716.3353706177
3491,3491,Paris90,48.85712707274071,2.4115497352962625,Café de l'Industrie,48.85359504769994,2.4107537041823703,French Restaurant,5488075.104370876,-422460.17617893964
3506,3506,Paris91,48.858307812704446,2.4221939626020017,La Table d'Émile,48.85458587625988,2.419478866465247,French Restaurant,5488077.631021772,-421803.9328110439
3514,3514,Paris92,48.8483660440436,2.2769896554447038,Comice,48.849499256061385,2.2760850191116333,French Restaurant,5489286.145226696,-432380.97598391876
3518,3518,Paris92,48.8483660440436,2.2769896554447038,La Terrasse Mirabeau,48.847327940428904,2.2734578545617805,French Restaurant,5489078.302699797,-432613.91874388454
3521,3521,Paris92,48.8483660440436,2.2769896554447038,L'Ogre,48.851193795810225,2.278319476854808,French Restaurant,5489446.066354622,-432185.7318702382
3526,3526,Paris92,48.8483660440436,2.2769896554447038,Le Récepteur,48.851234580784464,2.275076190646644,French Restaurant,5489490.892801464,-432422.03501207125
3528,3528,Paris92,48.8483660440436,2.2769896554447038,Chaumette,48.85123916148801,2.277334928512573,French Restaurant,5489463.326450851,-432256.8441748187
3549,3549,Paris92,48.8483660440436,2.2769896554447038,Café Régalia,48.84595,2.277584,French Restaurant,5488874.39098725,-432338.236778166
3561,3561,Paris92,48.8483660440436,2.2769896554447038,L'Acajou,48.8505121120129,2.271295288655513,French Restaurant,5489457.8749312395,-432712.01505010447
3578,3578,Paris92,48.8483660440436,2.2769896554447038,Bistrot Blériot,48.850858152217576,2.2779232757914336,French Restaurant,5489413.813327655,-432221.01308167167
3581,3581,Paris92,48.8483660440436,2.2769896554447038,L'Apollinaire,48.84585419218708,2.277488962569373,French Restaurant,5488864.960189841,-432346.9884705151
3597,3597,Paris93,48.84955904724072,2.2876264111383806,O Fil Rouge,48.84855770931382,2.2871256513298754,French Restaurant,5489044.691750438,-431591.6352434788
3612,3612,Paris93,48.84955904724072,2.2876264111383806,Le Pareloup,48.84735137212785,2.2859944403171544,French Restaurant,5488925.122450399,-431697.0278912637
3616,3616,Paris93,48.84955904724072,2.2876264111383806,La Cantine du Troquet,48.85141777281886,2.2922399640083317,French Restaurant,5489297.984388684,-431163.98131834297
3621,3621,Paris93,48.84955904724072,2.2876264111383806,Café Michel,48.850334432613046,2.2905531407417814,French Restaurant,5489198.930006839,-431307.6613698591
3679,3679,Paris93,48.84955904724072,2.2876264111383806,Macis et Muscade,48.84629015118682,2.286568527691236,French Restaurant,5488800.448648637,-431675.02934999333
3681,3681,Paris93,48.84955904724072,2.2876264111383806,Le Relais Charbon,48.84658273458204,2.286046181987353,French Restaurant,5488839.3431911105,-431707.70923812885
3684,3684,Paris93,48.84955904724072,2.2876264111383806,Villa 15,48.84995663271458,2.2889922349731453,French Restaurant,5489176.463022807,-431428.8682029698
3701,3701,Paris94,48.85075109039583,2.2982638655144942,Le Casse Noix,48.85349957404066,2.295285147321154,French Restaurant,5489490.776762654,-430902.2411257888
3702,3702,Paris94,48.85075109039583,2.2982638655144942,Café Le Piquet,48.85095518226835,2.3003080487251277,French Restaurant,5489146.630730967,-430582.9272509692
3709,3709,Paris94,48.85075109039583,2.2982638655144942,La Ficelle,48.847327,2.2983029999999998,French Restaurant,5488769.633904254,-430797.69882469194
3712,3712,Paris94,48.85075109039583,2.2982638655144942,Le Métropolitan,48.850106590051354,2.2951780408702533,French Restaurant,5489116.287691351,-430973.87457747036
3715,3715,Paris94,48.85075109039583,2.2982638655144942,La Cantine du Troquet,48.85141777281886,2.2922399640083317,French Restaurant,5489297.984388684,-431163.98131834297
3725,3725,Paris94,48.85075109039583,2.2982638655144942,Restaurant de la Tour,48.85446375803322,2.2948618233203892,French Restaurant,5489602.826219931,-430915.050889447
3732,3732,Paris95,48.85194217335048,2.3089020180695163,D'Chez Eux,48.85346045858964,2.3095115484565807,French Restaurant,5489310.000668038,-429863.1157008973
3742,3742,Paris95,48.85194217335048,2.3089020180695163,La Terrasse,48.85459433802399,2.305783123727891,French Restaurant,5489481.815909908,-430114.33622080553
3745,3745,Paris95,48.85194217335048,2.3089020180695163,Le Bistrot des Gascons,48.85413041575861,2.3067920081696345,French Restaurant,5489417.921329382,-430049.3107839086
3749,3749,Paris95,48.85194217335048,2.3089020180695163,Le Gatsby,48.85496074644533,2.3050488531589512,French Restaurant,5489531.505240004,-430161.12056988466
3750,3750,Paris95,48.85194217335048,2.3089020180695163,Le Florimond,48.85582670098792,2.3077585004445527,French Restaurant,5489593.8264054395,-429946.79948395
3754,3754,Paris95,48.85194217335048,2.3089020180695163,7e Vin,48.85476567572731,2.3054705895474683,French Restaurant,5489504.6691126395,-430133.96057989367
3759,3759,Paris95,48.85194217335048,2.3089020180695163,Pasco,48.85621957294614,2.3098489672952263,French Restaurant,5489611.429136414,-429786.6267133164
3780,3780,Paris96,48.85313229594637,2.319540868299679,Auguste,48.85629115451279,2.3170969387778007,French Restaurant,5489529.546351825,-429255.5282472017
3792,3792,Paris96,48.85313229594637,2.319540868299679,Le 122,48.85717233054754,2.3191867768764496,French Restaurant,5489601.263536286,-429086.24215562735
3797,3797,Paris96,48.85313229594637,2.319540868299679,Plume,48.84877118883234,2.319200187921524,French Restaurant,5488670.5458525345,-429242.94076361216
3798,3798,Paris96,48.85313229594637,2.319540868299679,Es,48.85644211823811,2.321330755540054,French Restaurant,5489493.829873941,-428943.24463344086
3800,3800,Paris96,48.85313229594637,2.319540868299679,Chez Graff,48.85621299745628,2.3209644516068355,French Restaurant,5489472.98750911,-428974.31771737477
3801,3801,Paris96,48.85313229594637,2.319540868299679,Les Botanistes,48.85207928268782,2.325404689346803,French Restaurant,5488960.138705849,-428727.3254668133
3822,3822,Paris96,48.85313229594637,2.319540868299679,Au Pied de Fouet,48.851629371052894,2.3185940086841583,French Restaurant,5488994.640922053,-429233.6085136994
3823,3823,Paris96,48.85313229594637,2.319540868299679,Laiterie Sainte Clotilde,48.85612239200518,2.3208740878048757,French Restaurant,5489464.070664288,-428982.6228431291
3831,3831,Paris96,48.85313229594637,2.319540868299679,Les Ambassades,48.854760518490345,2.324349396183288,French Restaurant,5489270.191014166,-428754.16131092864
3835,3835,Paris96,48.85313229594637,2.319540868299679,Oudino,48.850294,2.317718,French Restaurant,5488857.579635181,-429322.7078288393
3840,3840,Paris97,48.8543214580253,2.330180415700997,Aux Prés,48.85268508354687,2.3304822379483405,French Restaurant,5488964.395626795,-428344.81225402793
3843,3843,Paris97,48.8543214580253,2.330180415700997,Eggs & Co,48.85311560765672,2.331547737121582,French Restaurant,5488998.898543117,-428258.85597858916
3854,3854,Paris97,48.8543214580253,2.330180415700997,À La Petite Chaise,48.85371959048173,2.327339481074114,French Restaurant,5489117.878100812,-428555.13193065405
3856,3856,Paris97,48.8543214580253,2.330180415700997,Galette Café,48.85634933658572,2.331662821928389,French Restaurant,5489355.660537793,-428189.8104087146
3857,3857,Paris97,48.8543214580253,2.330180415700997,La Société,48.854412774488964,2.3333959705993363,French Restaurant,5489119.713121591,-428099.4396788721
3862,3862,Paris97,48.8543214580253,2.330180415700997,L'Atelier de Joël Robuchon,48.856691,2.327597,French Restaurant,5489443.819755735,-428480.5751813693
3876,3876,Paris97,48.8543214580253,2.330180415700997,Boucherie Roulière,48.85159766488732,2.333734127406435,French Restaurant,5488803.7115882095,-428127.496504314
3887,3887,Paris97,48.8543214580253,2.330180415700997,Chez Fernand,48.85190840632225,2.3344503434387924,French Restaurant,5488829.2709339205,-428069.31761243695
3900,3900,Paris97,48.8543214580253,2.330180415700997,Atelier Vivanda,48.85068550902236,2.3281043551598084,French Restaurant,5488772.339399066,-428556.1280633826
3901,3901,Paris97,48.8543214580253,2.330180415700997,Le Restaurant de L'Hôtel,48.85619157441754,2.3351330522533083,French Restaurant,5489295.254676533,-427939.12594648043
3916,3916,Paris97,48.8543214580253,2.330180415700997,Le Bistrot de Paris,48.85862864689781,2.3294569402260885,French Restaurant,5489635.424800171,-428308.29261031526
3921,3921,Paris97,48.8543214580253,2.330180415700997,Don Camilo,48.85696465112119,2.332151017687004,French Restaurant,5489417.775823044,-428142.59064298985
3924,3924,Paris97,48.8543214580253,2.330180415700997,Aux Vieux Garçons,48.85671201306272,2.3249443262746983,French Restaurant,5489478.983135697,-428674.06467406393
3926,3926,Paris97,48.8543214580253,2.330180415700997,La Bonne Excuse,48.858421,2.327761,French Restaurant,5489633.413614681,-428436.13882786117
3932,3932,Paris97,48.8543214580253,2.330180415700997,la Caleche,48.857909863980474,2.3318185271945717,French Restaurant,5489526.586517356,-428149.1687985577
3944,3944,Paris98,48.85550965942917,2.3408206597692542,Guy Savoy,48.85708501994181,2.3388068135574938,French Restaurant,5489348.781975056,-427653.86331065535
3945,3945,Paris98,48.85550965942917,2.3408206597692542,Maison Sauvage,48.85374384095544,2.337993110279558,French Restaurant,5488988.755394318,-427775.9533924182
3947,3947,Paris98,48.85550965942917,2.3408206597692542,La Jacobine,48.853112095027335,2.3390570452594,French Restaurant,5488905.622316089,-427710.0232257204
3948,3948,Paris98,48.85550965942917,2.3408206597692542,Taverne Henri IV,48.85700796239551,2.3416033387184143,French Restaurant,5489305.669201233,-427450.9091531865
3969,3969,Paris98,48.85550965942917,2.3408206597692542,Le Procope,48.85299129999999,2.3387974999999996,French Restaurant,5488895.451835409,-427731.25850604137
3982,3982,Paris98,48.85550965942917,2.3408206597692542,Ma Salle à Manger,48.85683316420347,2.3417611889422734,French Restaurant,5489284.355986481,-427442.64680144517
3987,3987,Paris98,48.85550965942917,2.3408206597692542,Kong,48.859205807541606,2.3430490493774414,French Restaurant,5489531.243717026,-427304.06763573934
3991,3991,Paris98,48.85550965942917,2.3408206597692542,Le Départ,48.853497700803366,2.3446771502494808,French Restaurant,5488878.853060951,-427291.9932412087
3999,3999,Paris98,48.85550965942917,2.3408206597692542,La Rose de France,48.85662228500785,2.3420226441295515,French Restaurant,5489257.765400763,-427427.48778001335
4005,4005,Paris98,48.85550965942917,2.3408206597692542,Délice de Paris,48.85270350854631,2.3453302681446075,French Restaurant,5488782.810584854,-427259.1276962876
4009,4009,Paris98,48.85550965942917,2.3408206597692542,Le Calife,48.858006868487436,2.3368339178765,French Restaurant,5489475.289648853,-427780.7835473077
4014,4014,Paris98,48.85550965942917,2.3408206597692542,L'Auberge Café,48.858254199536674,2.3445759240971484,French Restaurant,5489406.9645363875,-427210.2984172703
4031,4031,Paris99,48.8566969,2.3514616000000026,Au Vieux Paris d'Arcole,48.85419569715161,2.3503124713897705,French Restaurant,5488886.530289077,-426867.0076310978
4035,4035,Paris99,48.8566969,2.3514616000000026,Bel Canto,48.85463159369966,2.3544932532811624,French Restaurant,5488883.170646477,-426553.2557963631
4043,4043,Paris99,48.8566969,2.3514616000000026,Benedict,48.858208153650004,2.3560811411196494,French Restaurant,5489259.726432683,-426370.25951719075
4062,4062,Paris99,48.8566969,2.3514616000000026,Pamela Popo,48.85574916092364,2.3569190697806426,French Restaurant,5488977.00400359,-426355.0302407105
4074,4074,Paris99,48.8566969,2.3514616000000026,Au Vieux Comptoir,48.85889313897845,2.3461287908631747,French Restaurant,5489458.545339699,-427084.8349094242
4083,4083,Paris99,48.8566969,2.3514616000000026,La Droguerie du Marais,48.85783783215825,2.3580553473763914,French Restaurant,5489194.330552944,-426232.8958729629
4084,4084,Paris99,48.8566969,2.3514616000000026,Les Philosophes,48.857296000000005,2.357524,French Restaurant,5489140.8737542,-426281.8705043354
4086,4086,Paris99,48.8566969,2.3514616000000026,"Pain, Vin, Fromage",48.86052669403869,2.354600841926289,French Restaurant,5489534.824296252,-426435.0574811478
4088,4088,Paris99,48.8566969,2.3514616000000026,Le Colimaçon,48.857975561490434,2.358005359946839,French Restaurant,5489210.203612603,-426233.972357171
4091,4091,Paris99,48.8566969,2.3514616000000026,Le Flore en l'Île,48.85278733786574,2.3533682073668234,French Restaurant,5488692.782900224,-426670.00930111867
4098,4098,Paris99,48.8566969,2.3514616000000026,Le Tambour d'Arcole,48.85466334119561,2.3500580039119243,French Restaurant,5488941.473616086,-426876.8525100555
4099,4099,Paris99,48.8566969,2.3514616000000026,L'Ébouillanté,48.854887506938255,2.355199456214905,French Restaurant,5488902.79589419,-426496.84705282527
4104,4104,Paris99,48.8566969,2.3514616000000026,Le Trumilou,48.854906,2.354048,French Restaurant,5488919.064947248,-426580.66540043126
4105,4105,Paris99,48.8566969,2.3514616000000026,Chez Julien,48.85472505236702,2.3551243543624882,French Restaurant,5488885.728731249,-426505.3768339843
4108,4108,Paris99,48.8566969,2.3514616000000026,La Réserve de Quasimodo,48.85484856340623,2.3506248004397614,French Restaurant,5488954.987659146,-426831.95539433695
4111,4111,Paris99,48.8566969,2.3514616000000026,Café Med,48.85272560657876,2.353989380912962,French Restaurant,5488678.272844435,-426625.75868060265
4119,4119,Paris100,48.8578831795799,2.362103235888568,Chez Camille,48.85778184433875,2.360754789853313,French Restaurant,5489154.803944549,-426036.6418596682
4133,4133,Paris100,48.8578831795799,2.362103235888568,La Droguerie du Marais,48.85783783215825,2.3580553473763914,French Restaurant,5489194.330552944,-426232.8958729629
4146,4146,Paris100,48.8578831795799,2.362103235888568,L'Ambroisie,48.855340000000005,2.3643549999999998,French Restaurant,5488839.892699797,-425819.1681989563
4150,4150,Paris100,48.8578831795799,2.362103235888568,Le Marché,48.85527993774872,2.362815234908998,French Restaurant,5488852.242167903,-425932.83861216204
4156,4156,Paris100,48.8578831795799,2.362103235888568,La Cidrerie du Marais,48.855275212966674,2.3618296629469007,French Restaurant,5488863.883127044,-426004.9660787891
4160,4160,Paris100,48.8578831795799,2.362103235888568,Les Philosophes,48.857296000000005,2.357524,French Restaurant,5489140.8737542,-426281.8705043354
4167,4167,Paris100,48.8578831795799,2.362103235888568,Benedict,48.858208153650004,2.3560811411196494,French Restaurant,5489259.726432683,-426370.25951719075
4179,4179,Paris100,48.8578831795799,2.362103235888568,L'Eléphant du Nil,48.85539868963803,2.3603315339710877,French Restaurant,5488896.052686263,-426112.15990919503
4183,4183,Paris100,48.8578831795799,2.362103235888568,Pamela Popo,48.85574916092364,2.3569190697806426,French Restaurant,5488977.00400359,-426355.0302407105
4189,4189,Paris100,48.8578831795799,2.362103235888568,Les Bougresses,48.8556221592484,2.3630632417613198,French Restaurant,5488887.088414059,-425908.31035908917
4198,4198,Paris100,48.8578831795799,2.362103235888568,Vins des Pyrénées,48.85371248516514,2.3644620724780503,French Restaurant,5488658.295044562,-425841.7771426792
4206,4206,Paris100,48.8578831795799,2.362103235888568,Bistrot de l'Oulette,48.85554357651896,2.367340331440506,French Restaurant,5488825.60689501,-425597.1529731166
4212,4212,Paris100,48.8578831795799,2.362103235888568,Capitaine,48.854116999999995,2.365813,French Restaurant,5488686.432338646,-425735.4657663767
4222,4222,Paris101,48.85906849801113,2.372745566930043,La Robe de la Girafe,48.856709,2.373051,French Restaurant,5488884.260756071,-425157.9601374767
4230,4230,Paris101,48.85906849801113,2.372745566930043,Au Passage,48.861612865426395,2.368909459543647,French Restaurant,5489478.5314554125,-425368.9956391419
4231,4231,Paris101,48.85906849801113,2.372745566930043,La Cave de l'Insolite,48.86293188195969,2.373174340214995,French Restaurant,5489572.036397976,-425032.6475483503
4253,4253,Paris101,48.85906849801113,2.372745566930043,Les Galopins,48.85530960386632,2.374728810520568,French Restaurant,5488708.563217252,-425061.4736455418
4267,4267,Paris101,48.85906849801113,2.372745566930043,Les Petits Crus,48.85540872944149,2.3717869073152538,French Restaurant,5488755.821075123,-425274.65690513223
4272,4272,Paris101,48.85906849801113,2.372745566930043,Bistrot des Vosges,48.855697189102486,2.368231639266014,French Restaurant,5488831.626286187,-425529.13234121306
4292,4292,Paris102,48.860252855136004,2.3833885926193106,L'Artiste,48.85937998866867,2.3866483017914173,French Restaurant,5489012.540636817,-424114.2406423149
4303,4303,Paris102,48.860252855136004,2.3833885926193106,Le Square Gardette,48.86264447832282,2.3787867299640544,French Restaurant,5489471.010607721,-424627.8479868828
4311,4311,Paris102,48.860252855136004,2.3833885926193106,Aux Bons Crus,48.857113,2.3799193,French Restaurant,5488844.338191794,-424648.3955062302
4320,4320,Paris102,48.860252855136004,2.3833885926193106,Les Niçois,48.86196697106655,2.378076509073669,French Restaurant,5489404.718344669,-424692.41035676084
4324,4324,Paris102,48.860252855136004,2.3833885926193106,Vertigo,48.861754,2.377913,French Restaurant,5489383.143366332,-424708.33902704366
4339,4339,Paris103,48.861436250797,2.3940323124510066,L'Ange Gardien,48.861177539734136,2.400454214005273,French Restaurant,5489041.692863775,-423071.66248138715
4355,4355,Paris103,48.861436250797,2.3940323124510066,La Factorie - Saint Amour,48.863000202769506,2.3878847745137346,French Restaurant,5489398.318221509,-423956.29107832315
4365,4365,Paris104,48.86261868483665,2.404676725919545,Le Papillon,48.861676298396844,2.405697641204169,French Restaurant,5489032.440123266,-422679.14164278936
4368,4368,Paris104,48.86261868483665,2.404676725919545,L'Ange Gardien,48.861177539734136,2.400454214005273,French Restaurant,5489041.692863775,-423071.66248138715
4371,4371,Paris104,48.86261868483665,2.404676725919545,Le Casque d'Or,48.85955373928899,2.4050136652355887,French Restaurant,5488805.736004663,-422768.6963581799
4372,4372,Paris104,48.86261868483665,2.404676725919545,Le Magnolia,48.858991973816615,2.4058733234304284,French Restaurant,5488732.936193655,-422716.3353706177
4373,4373,Paris104,48.86261868483665,2.404676725919545,Charlotte,48.86488374379058,2.3993077268477987,French Restaurant,5489466.3344413955,-423086.33485661075
4390,4390,Paris105,48.863800157097614,2.415321832519118,Aux Deux Avenues,48.862248717215614,2.4161976627945267,French Restaurant,5488966.767939127,-421901.0746322584
4391,4391,Paris105,48.863800157097614,2.415321832519118,Novotel Café,48.86356674539827,2.4152138829231258,French Restaurant,5489124.855976952,-421948.42547226534
4403,4403,Paris105,48.863800157097614,2.415321832519118,La Fonderie de l'Image,48.86190280245781,2.4163678876467305,French Restaurant,5488926.358969354,-421895.07588247873
4409,4409,Paris106,48.86498066742272,2.425967631743687,Le Bellevue,48.866893427638814,2.4224289078327224,French Restaurant,5489404.717575957,-421359.19763216877
4411,4411,Paris107,48.855042058995934,2.280742193973345,Le Bistrot des Vignes,48.85646771897339,2.2798383453272573,French Restaurant,5490011.343768572,-431975.4071542383
4421,4421,Paris107,48.855042058995934,2.280742193973345,Pop's,48.85420487430435,2.275881171226501,French Restaurant,5489809.882643282,-432307.2504111547
4431,4431,Paris107,48.855042058995934,2.280742193973345,L'Ogre,48.851193795810225,2.278319476854808,French Restaurant,5489446.066354622,-432185.7318702382
